  -3.8205105e-01  -5.6398441e-01  -1.8248393e-01   4.2122893e-01   2.5643463e-01  -1.2537776e+00   1.9463876e-01
  -1.7399946e-01   1.2931811e-02   1.7637246e-01  -1.3493385e+00  -1.3557629e-01  -3.6002963e-01  -7.6777762e-01
   4.8134847e-01  -1.4122540e-01   6.4244635e-01  -3.8210364e-01   1.7667084e+00  -9.9236211e-01   4.5748149e-01
  -7.6647255e-01  -8.3356137e-01  -1.5409182e+00  -1.4060908e-01  -1.5549753e+00   4.9171688e-01  -6.4384269e-01
  -2.8518506e-02  -4.8831419e-01  -3.4547505e-01   1.0497860e+00   3.9781048e-01  -3.1162976e-01   6.6883583e-01
   1.4422307e+00   5.4704686e-01   2.8076674e-01   1.5246805e+00   2.0875931e+00   9.5966437e-01   1.7629728e+00
  -1.7768253e+00  -2.1197338e+00  -7.1398597e-01  -6.7472086e-01  -7.5969665e-01  -2.6695238e+00  -9.3839805e-01
   3.4588484e-01  -3.6866562e-01  -8.0895985e-01   1.3203191e+00   5.4543684e-01   4.6654585e-01   9.7086581e-01
  -4.6769519e-01   6.8314044e-02   1.2095789e-01  -2.7777551e-01  -1.1790597e+00   4.1126793e-01  -6.2198199e-01
   9.0960340e-02   7.8375769e-01   1.4978070e+00  -9.6464825e-01   1.5508274e-01  -3.8291826e-01  -5.0603087e-01
   3.0586950e-01   6.6578416e-01  -2.3202617e-01   4.1419131e-01  -2.7135430e-01   5.8166726e-01   1.6837033e-01
   6.6883583e-01  -2.8518506e-02  -4.8831419e-01  -3.4079556e-01   1.0497860e+00   3.9781048e-01   3.6061970e-01
   1.6376372e-01  -3.8227692e-01  -3.2548244e-01  -4.0513832e-01   3.9007041e-01   3.2466692e-01   1.3667634e-02
   1.2095789e-01   1.0877450e+00   1.4275283e+00   4.1126793e-01  -1.4140461e-01  -1.9849992e-01   6.8314044e-02
  -5.6960475e-01  -4.9475352e-01  -9.5712702e-01   6.6720144e-01  -1.1952354e+00   3.4654610e-01  -1.2566616e-01
  -2.6183674e-01   8.7428359e-01   6.0811839e-01   1.8225248e+00  -1.8987782e+00   1.6513012e+00   2.0637865e-01
   6.8906008e-01   1.1274699e+00   7.3684149e-01  -9.2348909e-01   2.6810081e-01   8.4764863e-01  -2.6667904e-01
   8.2925150e-02  -2.0483424e-01  -2.6932938e-01  -6.1078145e-01   5.6523940e-01  -6.0949961e-01  -1.0051176e-01
  -1.2566616e-01  -5.6960475e-01  -4.9475352e-01  -6.7793775e-02   6.6720144e-01  -1.1952354e+00   1.5797996e-01
   7.8375769e-01   1.4978070e+00   5.5773039e-01   1.5508274e-01  -3.8291826e-01   1.8361320e+00   9.0960340e-02
  -9.8887749e-01  -1.5744451e+00   1.2718380e-01   3.2069075e+00   6.9673155e-01  -2.7960244e+00   1.5681839e+00
   1.9297799e-01   1.1181037e+00   7.5751322e-01  -9.0420430e-01  -8.5301434e-01   1.0982878e+00  -7.2912263e-01
  -6.5976197e-01  -5.0006296e-02   7.0136218e-01   3.9884853e-02  -5.5002145e-01  -1.1153477e+00  -3.7133825e-01
   1.4275283e+00   3.5331071e-01   2.4229824e-02  -1.9849992e-01   2.7040260e+00  -1.5944778e-01   1.0877450e+00
   9.5866890e-01  -1.2452683e-01  -8.7995503e-01   4.8726835e-01   1.2694657e+00   1.0762916e+00   9.5009174e-01
   9.1926136e-01   1.0561433e-03  -3.7439539e-01  -2.4442989e+00   1.5578135e+00   4.1522746e-01  -4.5305428e-01
   5.9439286e-01  -2.1675082e-01  -2.7309243e-01   1.4999425e-01   1.1329999e+00   3.5158895e-01   6.1830359e-01
  -2.8809550e-01  -5.1510337e-02   7.7451484e-02  -1.0821405e+00  -2.6828578e-01  -5.0869317e-01  -7.0571669e-01
   7.6439639e-01  -5.1528658e-01   1.0132704e-01   1.6145377e-01   1.9556744e+00   8.6931706e-02   9.3444482e-01
  -4.9475352e-01  -9.5712702e-01  -2.1524895e-01  -1.1952354e+00   3.4654610e-01  -1.2744733e+00  -5.6960475e-01
  -6.0762413e-01   4.6278338e-02   7.0784773e-01  -3.8477574e-01  -9.2300372e-01  -3.1047091e-01  -6.6422543e-01
   4.2336032e-01   3.5012201e-01   2.7546063e-01   7.5621897e-01   3.9668087e-01   5.1347817e-01   5.9042993e-01
  -9.5712702e-01  -2.1524895e-01   1.6270447e-01   3.4654610e-01  -1.2744733e+00  -9.0542650e-01  -4.9475352e-01
   1.0648480e+00   2.9310861e-01  -4.8867022e-01   6.4493275e-01   1.5471766e+00   4.9344199e-01   1.0816471e+00
  -1.8248393e-01  -1.0227929e-01   9.5009174e-01  -1.2537776e+00   4.5180747e-01  -9.5637357e-01  -5.6398441e-01
  -2.9081202e-01  -1.1282505e+00  -7.1826695e-01   3.9460031e-01   1.0281925e+00  -1.8078621e+00   4.8413559e-01
   3.7985204e-02   2.9042629e-02  -3.6348590e-01   1.3388144e+00  -3.2424685e-01   5.5525312e-01   5.8966517e-01
   4.9027358e-01  -8.7488394e-01  -9.3839805e-01   9.6848105e-01   2.0329300e+00  -1.1716872e+00   1.2898806e+00
   1.4159169e-01  -4.0926495e-01  -5.8675963e-01  -1.0639229e+00   5.6214783e-01  -2.0914408e-01  -2.7309243e-01
   6.3203615e-01   6.6650571e-01   1.0910331e+00  -7.6726900e-01   8.0073370e-01   4.9131367e-01  -1.9036238e-02
   5.6053333e-01   5.9042993e-01   4.2336032e-01  -1.3413807e+00   4.0048602e-01   7.5621897e-01  -4.1799249e-01
  -3.2110887e-01   3.9362527e-01   2.4865603e-01   1.3986037e-01  -1.0169919e+00   2.2785691e-01  -3.6249980e-01
   2.7916010e-02   9.1551218e-01   2.9289684e-01  -1.9267288e-01  -1.0347056e+00   8.6250019e-01  -4.6221485e-01
   9.7422254e-01   4.9756503e-01   2.1495317e-01  -1.9354386e-01   1.5570638e+00   1.6190772e-01   6.0811839e-01
   7.8511488e-01   1.7629728e+00   1.4422307e+00   1.7260316e-02  -1.9526079e-01   1.5246805e+00   3.4049657e-02
   8.9250560e-01   8.8580837e-01   9.4199930e-01  -3.5344368e-02   1.2717435e+00   1.7240023e-01   5.3065552e-01
   5.7045524e-01  -1.0908308e-02   8.9202295e-02  -7.9753276e-01   1.3769604e+00  -3.6636022e-01   1.7506475e-01
  -5.9020660e-01  -6.0830364e-01  -7.2996081e-02   1.4875243e+00  -1.3164630e-01  -1.1923612e+00   5.4664685e-01
  -2.3534289e-01   1.0822530e-02  -1.3147446e-01  -1.0568456e+00  -1.0249047e+00   1.0014501e+00  -8.6693497e-01
   5.2116649e-01  -3.1662584e-01  -4.5652023e-01   1.3644223e+00   1.3888068e+00  -3.9651621e-01   1.2627882e+00
  -1.2693559e+00  -3.7133825e-01  -6.5976197e-01   1.1586547e+00  -2.4828425e+00   3.9884853e-02  -4.9588096e-01
   2.8154809e-01   5.4806841e-01   6.1830359e-01   2.0184961e+00  -5.2411585e-02   7.0314405e-01   1.0173899e+00
  -1.9027674e-02   9.9960924e-02  -1.5075455e-01  -3.9103948e-01  -2.2360459e-01   1.2501682e-01  -2.6840987e-01
  -3.6348590e-01   1.8165125e-01   4.8549610e-01   5.5525312e-01  -3.0415758e-01  -8.9584036e-01   2.9042629e-02
   2.2520896e-01   1.5983224e-01   4.6530491e-01   7.0411032e-01   2.4734875e-01   4.1846851e-01   4.7502988e-01
  -3.6866562e-01  -8.0895985e-01  -6.0347592e-01   5.4543684e-01   4.6654585e-01  -1.4547489e+00   3.4588484e-01
  -6.6690593e-01  -3.2803073e-01   4.0716704e-01   1.2703782e+00  -4.5074320e-01  -1.0553751e+00   2.9292347e-01
  -2.1675082e-01  -2.7309243e-01   1.4159169e-01   1.1329999e+00   3.5158895e-01  -1.0639229e+00   5.9439286e-01
   1.1181037e+00   7.5751322e-01   1.7584183e-01  -8.5301434e-01   1.0982878e+00   1.2215562e+00   1.9297799e-01
   1.0822530e-02  -1.3147446e-01   1.0265137e+00  -1.0249047e+00   1.0014501e+00  -1.1798998e+00  -2.3534289e-01
  -8.8746115e-01  -7.4356188e-01   2.8224756e-02  -7.7069227e-01  -4.0148481e-01  -1.5868470e+00  -7.3002684e-01
   1.0265137e+00   1.1210878e+00   7.4530288e-01  -1.1798998e+00   7.8095454e-01   1.2091204e+00  -1.3147446e-01
   1.0816471e+00   1.0648480e+00   2.9310861e-01  -2.1483590e+00   6.4493275e-01   1.5471766e+00  -6.1162521e-01
  -3.8840620e-01   1.6580765e-01   2.6747411e-01  -4.4504030e-01  -7.2624900e-01  -2.4809355e-01  -5.7445524e-01
   6.2893629e-01  -5.4366229e-01  -2.9007185e-01  -2.5322999e-01   1.8962606e+00  -5.1401256e-01   6.6586833e-01
  -3.7133825e-01  -6.5976197e-01  -5.0006296e-02  -2.4828425e+00   3.9884853e-02  -5.5002145e-01  -1.2693559e+00
   4.8961862e-01  -4.5413913e-01  -8.7406226e-01  -7.4731713e-01   9.6899218e-01   3.0659592e-01   1.2718380e-01
   3.0070089e-01  -9.0879479e-03  -7.8002716e-01  -1.7945682e-01   2.1731408e-01   3.7338086e-01   8.6031000e-02
  -1.1282505e+00  -7.1826695e-01  -2.7824988e-01   1.0281925e+00  -1.8078621e+00   3.4973320e-02  -2.9081202e-01
   4.2522206e-01  -2.7923716e-01  -9.4308218e-01   2.1567116e-01   6.5263567e-01   3.5642939e-01   4.7353842e-01
  -1.3720868e+00  -2.1120691e-01   4.1733727e-01   8.9086298e-02  -2.0532575e+00  -9.0203058e-01  -9.7857617e-01
  -3.8227692e-01  -3.2548244e-01   7.7950968e-01   3.9007041e-01   3.2466692e-01  -1.2473443e+00   1.6376372e-01
  -7.9182494e-01  -3.1945408e-01   2.5963420e-01   1.4047319e+00  -7.3130140e-01  -1.0973443e+00   2.3908761e-01
  -8.6693497e-01  -2.3534289e-01   1.0822530e-02   2.8877235e+00  -1.0568456e+00  -1.0249047e+00   8.4689500e-01
  -8.0002046e-01  -2.6500422e-01  -1.5545175e-01   1.0308125e+00  -1.4069490e+00  -9.6971733e-02  -1.2169931e-01
   5.4059805e-02   4.7353842e-01   4.2522206e-01   1.8024402e+00  -2.6389619e-01   2.1567116e-01   7.7871422e-01
  -6.0830364e-01  -7.2996081e-02  -2.1450685e-02  -1.3164630e-01  -1.1923612e+00   1.6649494e-02  -5.9020660e-01
   1.3435159e-01   3.6061970e-01   6.6883583e-01  -2.2136078e-01   3.3629700e-01  -3.4079556e-01  -2.1450685e-02
  -9.5284254e-02  -7.4693966e-04  -5.7714402e-01  -2.0413453e-03  -5.1117221e-01   3.1798792e-01  -1.6462318e-01
   6.4337490e-01   4.8413559e-01  -2.9081202e-01   8.7421289e-01   6.3940564e-01   3.9460031e-01   7.7751647e-01
   4.1733727e-01  -4.3956531e-01  -1.2076684e+00  -9.0203058e-01   2.7924554e-02   1.6858741e+00  -2.1120691e-01
   9.1446639e-01   3.1980736e-01  -4.8903470e-01   1.1700211e+00   9.7781504e-01   9.7648954e-01   1.1362993e+00
  -1.0297978e+00  -6.2198199e-01  -4.6769519e-01   1.0490223e+00  -1.5810534e+00  -2.7777551e-01  -1.9864816e-01
   5.4290785e-01  -2.1405665e-01   2.5531543e-01   5.9059778e-02   1.6961425e+00  -6.9651254e-01   6.9136691e-01
   9.3444482e-01   7.6439639e-01  -5.1528658e-01  -6.2868836e-01   1.6145377e-01   1.9556744e+00  -1.2628934e-03
  -1.2169931e-01  -8.0002046e-01  -2.6500422e-01  -7.5987440e-01   1.0308125e+00  -1.4069490e+00  -6.0049406e-02
  -7.3002684e-01  -8.8746115e-01  -7.4356188e-01  -2.6268051e-01  -7.7069227e-01  -4.0148481e-01  -4.8903470e-01
   6.8523329e-01   1.2989225e+00   7.7751647e-01  -1.3741381e-01  -3.2005083e-01   1.7524017e+00  -4.9636739e-02
  -5.8675963e-01  -5.7445524e-01  -3.8840620e-01  -2.0914408e-01  -6.1291112e-01  -4.4504030e-01  -4.0926495e-01
  -8.0895985e-01  -6.0347592e-01  -9.9022786e-01   4.6654585e-01  -1.4547489e+00   4.9930513e-02  -3.6866562e-01
  -9.3839805e-01  -1.7768253e+00  -2.1197338e+00  -1.1716872e+00  -6.7472086e-01  -7.5969665e-01  -8.7488394e-01
   1.0003911e+00   5.4036217e-01   3.3011824e-01   3.2130706e-01   1.5949389e+00   1.8674674e-01   8.7520889e-01
   1.0141659e+00   3.6071990e-01   3.1508577e-02  -5.3057504e-01   1.2895537e+00   9.7878842e-01   4.1097673e-01
  -2.8468113e-01   2.8562005e-03  -9.3937601e-02  -5.3977524e-01  -6.2467414e-01   3.5013505e-02  -5.3274476e-01
  -7.8597657e-01  -1.0843932e+00  -4.6120113e-01   3.9672705e-01  -9.5449299e-02  -1.5043972e+00   5.7966318e-03
  -4.6832956e-01  -8.4115660e-01  -1.2401330e-01  -1.1025096e+00   6.6029978e-01  -1.9311337e+00  -4.5198440e-01
   7.7950968e-01   9.6130401e-01   2.9292347e-01  -1.2473443e+00   4.3870510e-01   8.9869360e-01  -3.2548244e-01
  -4.6221485e-01   2.7916010e-02   9.1551218e-01  -1.2997228e+00  -1.9267288e-01  -1.0347056e+00  -8.7406226e-01
   7.5575554e-01   4.1418648e-01  -8.1732818e-02  -2.0089886e-01   8.9988357e-01   5.5885070e-01   3.6715453e-01
   5.5773039e-01  -1.2065985e-01   3.6715453e-01   1.8361320e+00   1.4499066e+00  -2.3373497e-01   1.4978070e+00
  -2.1893807e-01   1.1287994e-01   8.3821487e-01  -9.6433308e-01  -1.1256376e-01  -3.8620693e-01  -6.0418035e-01
   9.9960924e-02  -1.5075455e-01  -2.9025520e-01  -2.2360459e-01   1.2501682e-01   2.4036197e-01  -1.9027674e-02
  -1.2742327e-01  -5.2178717e-01  -9.0842171e-01  -4.7555078e-02   8.0344625e-02  -3.3467155e-01   1.6317546e-02
   1.0144886e+00   1.2898806e+00   4.9027358e-01   4.2014604e-01   6.7029200e-01   9.6848105e-01   6.0038316e-01
   2.4301919e-01   2.3908761e-01  -7.9182494e-01   2.3714877e-01  -6.2021421e-01   1.4047319e+00   2.8224756e-02
  -4.8831419e-01  -3.4547505e-01  -7.4740818e-02   3.9781048e-01  -3.1162976e-01  -8.4441438e-01  -2.8518506e-02
  -2.9025520e-01   1.6317546e-02  -1.2742327e-01   2.4036197e-01  -6.1473562e-01  -4.7555078e-02  -1.5075455e-01
  -4.1799249e-01   5.6053333e-01   5.9042993e-01   3.7504102e-01  -1.3413807e+00   4.0048602e-01  -3.8780270e-01
   3.5652432e-01   1.7389274e+00   4.8237257e-01   1.9393184e+00  -1.5215294e+00   1.9440311e+00   4.8549610e-01
  -2.1450685e-02   1.3435159e-01   3.6061970e-01   1.6649494e-02  -2.2136078e-01   3.3629700e-01  -7.2996081e-02
  -5.0495521e-01  -3.2279372e-01   1.1358648e+00   3.9368245e-01   5.1284499e-01  -1.9300549e+00   1.6270447e-01
   1.1019682e+00   1.1090036e+00   9.3834249e-02  -1.4616388e+00   7.8642969e-01   1.1660400e+00  -2.3703651e-01
   7.0896958e-01   9.1583213e-01   1.0996053e+00  -1.4461715e+00   8.7167329e-01   2.6406853e-01  -3.3855315e-01
   4.7502988e-01   2.2520896e-01   1.5983224e-01   6.3193885e-01   7.0411032e-01   2.4734875e-01   6.4244635e-01
  -3.0939559e-01  -7.1141400e-02   1.5224534e-01   1.1478953e+00  -3.6841128e-01  -3.2246733e-01   3.6034999e-01
   1.0173899e+00   2.8154809e-01   5.4806841e-01   9.2415940e-01   2.0184961e+00  -5.2411585e-02   1.3176803e+00
  -2.1965983e-01  -8.2594329e-01  -4.4514892e-01  -2.2785198e-01   5.2903806e-01  -8.5980623e-01   4.2613411e-02
  -3.2279372e-01   1.1358648e+00   4.4409683e-01   5.1284499e-01  -1.9300549e+00   9.5335552e-01  -5.0495521e-01
  -5.1967003e-01  -6.6447803e-01   1.7506475e-01   3.9608617e-01  -2.4334655e-03  -9.3674061e-01   7.7451484e-02
  -6.2198199e-01  -4.6769519e-01   6.8314044e-02  -1.5810534e+00  -2.7777551e-01  -1.1790597e+00  -1.0297978e+00
  -3.8780270e-01  -4.1799249e-01   5.6053333e-01   1.1251618e+00   3.7504102e-01  -1.3413807e+00   5.4792426e-01
  -8.7488394e-01  -9.3839805e-01  -1.7768253e+00   2.0329300e+00  -1.1716872e+00  -6.7472086e-01   4.9027358e-01
   1.9386037e-02   1.2352579e+00   1.1505760e+00  -2.6017207e-01  -1.3789069e+00   1.4703904e+00  -6.2675142e-01
  -7.2996081e-02  -2.1450685e-02   1.3435159e-01  -1.1923612e+00   1.6649494e-02  -2.2136078e-01  -6.0830364e-01
   6.7391606e-02   4.3647099e-01   1.3067742e-01  -4.1711183e-01  -3.0724069e-01   2.5440882e-01  -3.1300166e-01
  -4.3833853e-01  -4.5198440e-01  -4.6832956e-01  -1.0598015e+00  -1.0297064e-01  -1.1025096e+00  -6.5959960e-01
  -4.8903470e-01  -7.3002684e-01  -8.8746115e-01   9.7648954e-01  -2.6268051e-01  -7.7069227e-01   3.1980736e-01
   7.7751647e-01   6.4337490e-01   4.8413559e-01   1.7524017e+00   8.7421289e-01   6.3940564e-01   1.2989225e+00
   6.9437942e-01   1.1362993e+00   9.1446639e-01   4.9952085e-01   1.5931086e-01   1.1700211e+00   4.0716704e-01
  -1.2385371e+00  -7.6777762e-01  -1.7399946e-01   9.8457027e-01  -1.2704499e+00  -1.3493385e+00  -2.1716733e-01
   4.6713162e-01   3.4109929e-01  -2.5659117e-01   7.7821174e-01  -3.1242658e-02   1.2681934e+00   5.1454580e-01
  -1.5711256e+00  -1.0728193e+00  -6.5959960e-01  -9.7358455e-01  -1.8892361e+00  -1.2385659e+00  -1.4232701e+00
